text,label,scam_category,caller_type,audio_duration,urgency_level,contains_blackmail,language_style
Inspector Rajesh Kumar bol raha hoon. Aapka KYC pending hai. Account 2 ghante mein block ho jayega. OTP share kijiye.,1,bank_kyc,bank_scammer,167,medium,False,hinglish
Sir ek minute suniye Aapka KYC pending hai. Account 2 ghante mein block ho jayega. OTP share kijiye.,1,lottery,other_scammer,95,medium,False,hinglish
"Dhyan se suniye Papa train mein baith gaya hoon, safely pahunch jaunga.",0,none,doctor_clinic,47,low,False,hinglish
"Hello ma'am School fees ki last date kal hai, payment kar dena.",0,none,family,44,low,False,hinglish
Ji namaskar Ek gang aapke number ka misuse karke gande videos bana raha hai. Turant verify karna hoga.,1,police_blackmail,police_impersonator,119,high,True,hinglish
"Law enforcement se bol raha hoon. Amazon se bol raha hoon. Aapka parcel hold hai, clearance charge ₹499 dena hoga.",1,bank_kyc,bank_scammer,92,medium,False,hinglish
Hello ji Project ka review meeting kal 4 baje hai kya?,0,none,delivery_agent,34,low,False,hinglish
Hello ma'am Aapka order deliver ho chuka hai. Feedback de dena.,0,none,family,61,low,False,hinglish
"Hello ji Bhai aaj shaam ko milte hain, coffee pe baat karte hain.",0,none,office_colleague,46,low,False,hinglish
Sir ek minute suniye Congratulations! Aapne ₹40 lakh ka lottery jeeta hai. Processing fee dena hoga.,1,bank_kyc,bank_scammer,139,medium,False,hinglish
Inspector Rajesh Kumar bol raha hoon. National Cyber Cell se bol raha hoon. Verification ke liye cooperate kijiye.,1,police_digital_arrest,police_impersonator,260,medium,False,hinglish
"Ji haan suniye Mummy main office pahunch gaya, aaj thoda late ho jaunga.",0,none,friend,91,low,False,hinglish
Ji haan suniye Aapke naam par registered SIM ka misuse report hua hai.,1,police_digital_arrest,police_impersonator,193,high,False,hinglish
"Hello ji Sir kal subah 10 baje meeting hai, agenda mail kar diya.",0,none,family,45,low,False,hinglish
ACP Sharma bol raha hoon. Aapke phone se illegal obscene content circulate ho raha hai. Digital arrest ho sakta hai.,1,police_blackmail,police_impersonator,259,high,True,hinglish
Namaste sir Aapke naam par money laundering case register hua hai.,1,police_digital_arrest,police_impersonator,184,high,False,hinglish
"Ji haan suniye Papa train mein baith gaya hoon, safely pahunch jaunga.",0,none,doctor_clinic,83,low,False,hinglish
National Cyber Cell se bol raha hoon. Aapke naam par registered SIM ka misuse report hua hai.,1,police_digital_arrest,police_impersonator,196,high,False,hinglish
Delhi Police se bol raha hoon. Ek gang aapke number ka misuse karke gande videos bana raha hai. Turant verify karna hoga.,1,police_blackmail,police_impersonator,185,high,True,hinglish
Dhyan se suniye Congratulations! Aapne ₹40 lakh ka lottery jeeta hai. Processing fee dena hoga.,1,amazon,other_scammer,105,medium,False,hinglish
Hello sir Aapke phone number se koi asleel gande images aur videos share kiye ja rahe hain. Ye cyber crime hai.,1,police_blackmail,police_impersonator,212,high,True,hinglish
"Madam ek minute Sir kal subah 10 baje meeting hai, agenda mail kar diya.",0,none,doctor_clinic,62,low,False,hinglish
Special Investigation Team se bol raha hoon. Aapki morphed photos viral ho rahi hain. Cyber cell ne case register kar liya hai.,1,police_blackmail,police_impersonator,148,high,True,hinglish
Namaste sir Police station se bol raha hoon. Aapke mobile number se illegal messages bheje gaye hain.,1,police_digital_arrest,police_impersonator,225,high,False,hinglish
Madam ek minute Project ka review meeting kal 4 baje hai kya?,0,none,doctor_clinic,79,low,False,hinglish
"Sir ek minute suniye Beta ghar aa gaya hoon, darwaza khol do.",0,none,delivery_agent,29,low,False,hinglish
ACP Sharma bol raha hoon. Aapka Aadhaar deactivate hone wala hai. Turant update kijiye.,1,bank_kyc,bank_scammer,170,medium,False,hinglish
Ji namaskar Aapka KYC pending hai. Account 2 ghante mein block ho jayega. OTP share kijiye.,1,bank_kyc,bank_scammer,152,medium,False,hinglish
Hello ji Project ka review meeting kal 4 baje hai kya?,0,none,delivery_agent,79,low,False,hinglish
Madam ek minute Project ka review meeting kal 4 baje hai kya?,0,none,delivery_agent,75,low,False,hinglish
Sir ek minute suniye Project ka review meeting kal 4 baje hai kya?,0,none,doctor_clinic,28,low,False,hinglish
"Madam ek minute Doctor appointment kal 9 baje hai, fasting rehna.",0,none,doctor_clinic,60,low,False,hinglish
"Namaste ma'am Beta ghar aa gaya hoon, darwaza khol do.",0,none,doctor_clinic,21,low,False,hinglish
"Ji namaskar Sir kal subah 10 baje meeting hai, agenda mail kar diya.",0,none,friend,60,low,False,hinglish
"Hello sir Amazon se bol raha hoon. Aapka parcel hold hai, clearance charge ₹499 dena hoga.",1,amazon,other_scammer,113,medium,False,hinglish
Aap sun rahe hain na? Aapka order deliver ho chuka hai. Feedback de dena.,0,none,office_colleague,36,low,False,hinglish
"Hello sir Doctor appointment kal 9 baje hai, fasting rehna.",0,none,friend,56,low,False,hinglish
"Madam ek minute School fees ki last date kal hai, payment kar dena.",0,none,delivery_agent,46,low,False,hinglish
"Namaste sir Mummy main office pahunch gaya, aaj thoda late ho jaunga.",0,none,office_colleague,44,low,False,hinglish
Ji namaskar Cab 3 minute mein pahunch raha hai.,0,none,family,95,low,False,hinglish
"Madam ek minute Beta ghar aa gaya hoon, darwaza khol do.",0,none,office_colleague,83,low,False,hinglish
"Hello ma'am Doctor appointment kal 9 baje hai, fasting rehna.",0,none,friend,65,low,False,hinglish
Aap sun rahe hain na? Aapka KYC pending hai. Account 2 ghante mein block ho jayega. OTP share kijiye.,1,bank_kyc,bank_scammer,83,medium,False,hinglish
Namaste ma'am Aapke Aadhaar card ka istemal karke fake SIM issue ki gayi hai.,1,police_digital_arrest,police_impersonator,224,high,False,hinglish
"Namaste ma'am Bhai aaj shaam ko milte hain, coffee pe baat karte hain.",0,none,doctor_clinic,66,low,False,hinglish
Namaste sir Aapko investigation officer se turant baat karni hogi.,1,police_digital_arrest,police_impersonator,168,medium,False,hinglish
ACP Sharma bol raha hoon. Aapke naam par registered account illegal activities mein use hua hai.,1,police_digital_arrest,police_impersonator,257,high,False,hinglish
Crime Branch se bol raha hoon. Aapke number se pornographic material WhatsApp groups mein bheja ja raha hai. FIR ho chuki hai.,1,police_blackmail,police_impersonator,126,high,True,hinglish
Hello ji Project ka review meeting kal 4 baje hai kya?,0,none,delivery_agent,72,low,False,hinglish
Hello sir Aapke number se pornographic material WhatsApp groups mein bheja ja raha hai. FIR ho chuki hai.,1,police_blackmail,police_impersonator,131,high,True,hinglish
"Sir ek minute suniye Sir kal subah 10 baje meeting hai, agenda mail kar diya.",0,none,office_colleague,58,low,False,hinglish
"Hello sir Sir kal subah 10 baje meeting hai, agenda mail kar diya.",0,none,family,73,low,False,hinglish
Cyber Crime Department se bol raha hoon. Police station se bol raha hoon. Aapke mobile number se illegal messages bheje gaye hain.,1,police_digital_arrest,police_impersonator,219,high,False,hinglish
"Namaste ma'am Sir kal subah 10 baje meeting hai, agenda mail kar diya.",0,none,doctor_clinic,39,low,False,hinglish
Madam ek minute Congratulations! Aapne ₹40 lakh ka lottery jeeta hai. Processing fee dena hoga.,1,bank_kyc,bank_scammer,146,medium,False,hinglish
"Hello ji Papa train mein baith gaya hoon, safely pahunch jaunga.",0,none,office_colleague,64,low,False,hinglish
Madam ek minute Project ka review meeting kal 4 baje hai kya?,0,none,family,70,low,False,hinglish
"Ji namaskar Amazon se bol raha hoon. Aapka parcel hold hai, clearance charge ₹499 dena hoga.",1,bank_kyc,bank_scammer,151,medium,False,hinglish
Special Investigation Team se bol raha hoon. Cyber investigation team ko aapke number se suspicious activity mili hai.,1,police_digital_arrest,police_impersonator,190,medium,False,hinglish
Namaste ma'am Aapka order deliver ho chuka hai. Feedback de dena.,0,none,family,44,low,False,hinglish
"Ji namaskar Mummy main office pahunch gaya, aaj thoda late ho jaunga.",0,none,doctor_clinic,22,low,False,hinglish
"Aap sun rahe hain na? Aapke father ko accident ho gaya hai. Turant 50,000 bhej dijiye hospital ke liye.",1,relative,other_scammer,114,medium,False,hinglish
Inspector Rajesh Kumar bol raha hoon. Aapko investigation officer se turant baat karni hogi.,1,police_digital_arrest,police_impersonator,93,medium,False,hinglish
"Dhyan se suniye Mummy main office pahunch gaya, aaj thoda late ho jaunga.",0,none,office_colleague,18,low,False,hinglish
Hello ma'am Aapke WhatsApp se ladies ko asleel messages bheje ja rahe hain. Aapko suspect maana ja raha hai.,1,police_blackmail,police_impersonator,208,high,True,hinglish
Sir ek minute suniye Aapka KYC pending hai. Account 2 ghante mein block ho jayega. OTP share kijiye.,1,bank_kyc,bank_scammer,161,medium,False,hinglish
Namaste ma'am Cab 3 minute mein pahunch raha hai.,0,none,doctor_clinic,78,low,False,hinglish
CBI se bol raha hoon. Aapke phone se illegal obscene content circulate ho raha hai. Digital arrest ho sakta hai.,1,police_blackmail,police_impersonator,194,high,True,hinglish
"Delhi Police se bol raha hoon. Aapke father ko accident ho gaya hai. Turant 50,000 bhej dijiye hospital ke liye.",1,aadhaar,other_scammer,79,medium,False,hinglish
"Hello ma'am Doctor appointment kal 9 baje hai, fasting rehna.",0,none,delivery_agent,66,low,False,hinglish
"Hello sir Amazon se bol raha hoon. Aapka parcel hold hai, clearance charge ₹499 dena hoga.",1,relative,other_scammer,110,medium,False,hinglish
Namaste sir Aapke WhatsApp se ladies ko asleel messages bheje ja rahe hain. Aapko suspect maana ja raha hai.,1,police_blackmail,police_impersonator,198,high,True,hinglish
Namaste ma'am Project ka review meeting kal 4 baje hai kya?,0,none,office_colleague,88,low,False,hinglish
Crime Branch se bol raha hoon. Aapka Aadhaar deactivate hone wala hai. Turant update kijiye.,1,bank_kyc,bank_scammer,107,medium,False,hinglish
Crime Branch se bol raha hoon. Aapka Aadhaar deactivate hone wala hai. Turant update kijiye.,1,lottery,other_scammer,65,medium,False,hinglish
Ji haan suniye Ek gang aapke number ka misuse karke gande videos bana raha hai. Turant verify karna hoga.,1,police_blackmail,police_impersonator,98,high,True,hinglish
"Hello ma'am Bhai aaj shaam ko milte hain, coffee pe baat karte hain.",0,none,doctor_clinic,17,low,False,hinglish
Hello ji Aapka order deliver ho chuka hai. Feedback de dena.,0,none,delivery_agent,30,low,False,hinglish
"Dhyan se suniye School fees ki last date kal hai, payment kar dena.",0,none,office_colleague,40,low,False,hinglish
Law enforcement se bol raha hoon. Aapke phone se illegal obscene content circulate ho raha hai. Digital arrest ho sakta hai.,1,police_blackmail,police_impersonator,101,high,True,hinglish
Crime Branch se bol raha hoon. Ek gang aapke number ka misuse karke gande videos bana raha hai. Turant verify karna hoga.,1,police_blackmail,police_impersonator,244,high,True,hinglish
Aap sun rahe hain na? Aapka order deliver ho chuka hai. Feedback de dena.,0,none,doctor_clinic,26,low,False,hinglish
"Aap sun rahe hain na? Beta ghar aa gaya hoon, darwaza khol do.",0,none,family,73,low,False,hinglish
Namaste sir Cab 3 minute mein pahunch raha hai.,0,none,delivery_agent,69,low,False,hinglish
"Namaste ma'am Doctor appointment kal 9 baje hai, fasting rehna.",0,none,doctor_clinic,51,low,False,hinglish
"Dhyan se suniye School fees ki last date kal hai, payment kar dena.",0,none,family,20,low,False,hinglish
Crime Branch se bol raha hoon. Ek gang aapke number ka misuse karke gande videos bana raha hai. Turant verify karna hoga.,1,police_blackmail,police_impersonator,190,high,True,hinglish
Crime Branch se bol raha hoon. Congratulations! Aapne ₹40 lakh ka lottery jeeta hai. Processing fee dena hoga.,1,lottery,other_scammer,96,medium,False,hinglish
"Hello ma'am Papa train mein baith gaya hoon, safely pahunch jaunga.",0,none,office_colleague,82,low,False,hinglish
Hello sir Crime Branch se bol raha hoon. Aapke account se suspicious transactions hui hain.,1,police_digital_arrest,police_impersonator,179,medium,False,hinglish
"Hello sir Mummy main office pahunch gaya, aaj thoda late ho jaunga.",0,none,friend,82,low,False,hinglish
Dhyan se suniye Police station se bol raha hoon. Aapke mobile number se illegal messages bheje gaye hain.,1,police_digital_arrest,police_impersonator,142,high,False,hinglish
Cyber Crime Department se bol raha hoon. Aapka Aadhaar deactivate hone wala hai. Turant update kijiye.,1,lottery,other_scammer,59,medium,False,hinglish
Madam ek minute Cab 3 minute mein pahunch raha hai.,0,none,family,16,low,False,hinglish
Hello ji Aapke number se pornographic material WhatsApp groups mein bheja ja raha hai. FIR ho chuki hai.,1,police_blackmail,police_impersonator,240,high,True,hinglish
Sir ek minute suniye Aapke phone number se koi asleel gande images aur videos share kiye ja rahe hain. Ye cyber crime hai.,1,police_blackmail,police_impersonator,167,high,True,hinglish
Sir ek minute suniye Crime Branch se bol raha hoon. Aapke account se suspicious transactions hui hain.,1,police_digital_arrest,police_impersonator,165,high,False,hinglish
Aap sun rahe hain na? Aapke phone number se koi asleel gande images aur videos share kiye ja rahe hain. Ye cyber crime hai.,1,police_blackmail,police_impersonator,135,high,True,hinglish
"Hello ji Mummy main office pahunch gaya, aaj thoda late ho jaunga.",0,none,doctor_clinic,70,low,False,hinglish
"Hello ji School fees ki last date kal hai, payment kar dena.",0,none,delivery_agent,74,low,False,hinglish
Sir ek minute suniye Aapke WhatsApp se ladies ko asleel messages bheje ja rahe hain. Aapko suspect maana ja raha hai.,1,police_blackmail,police_impersonator,189,high,True,hinglish
Ji haan suniye Aapka order deliver ho chuka hai. Feedback de dena.,0,none,friend,77,low,False,hinglish
"Hello ma'am School fees ki last date kal hai, payment kar dena.",0,none,office_colleague,19,low,False,hinglish
"Ji namaskar Beta ghar aa gaya hoon, darwaza khol do.",0,none,delivery_agent,71,low,False,hinglish
National Cyber Cell se bol raha hoon. Investigation ke liye aapki identity verify karni hogi.,1,police_digital_arrest,police_impersonator,252,medium,False,hinglish
Crime Branch se bol raha hoon. Aapka bank account investigation ke dauran freeze kiya ja sakta hai.,1,police_digital_arrest,police_impersonator,230,high,False,hinglish
"Sir ek minute suniye Doctor appointment kal 9 baje hai, fasting rehna.",0,none,delivery_agent,63,low,False,hinglish
"Hello ji Doctor appointment kal 9 baje hai, fasting rehna.",0,none,friend,94,low,False,hinglish
Namaste sir Aapko investigation officer se turant baat karni hogi.,1,police_digital_arrest,police_impersonator,233,high,False,hinglish
"Hello ma'am Papa train mein baith gaya hoon, safely pahunch jaunga.",0,none,family,75,low,False,hinglish
"Namaste ma'am Mummy main office pahunch gaya, aaj thoda late ho jaunga.",0,none,doctor_clinic,30,low,False,hinglish
Inspector Rajesh Kumar bol raha hoon. Aapka bank account investigation ke dauran freeze kiya ja sakta hai.,1,police_digital_arrest,police_impersonator,193,medium,False,hinglish
Ji haan suniye National Cyber Cell se bol raha hoon. Verification ke liye cooperate kijiye.,1,police_digital_arrest,police_impersonator,121,medium,False,hinglish
Hello ji Project ka review meeting kal 4 baje hai kya?,0,none,delivery_agent,56,low,False,hinglish
Namaste sir Aapke number se pornographic material WhatsApp groups mein bheja ja raha hai. FIR ho chuki hai.,1,police_blackmail,police_impersonator,250,high,True,hinglish
Aap sun rahe hain na? Cab 3 minute mein pahunch raha hai.,0,none,delivery_agent,65,low,False,hinglish
ACP Sharma bol raha hoon. Police station se bol raha hoon. Aapke mobile number se illegal messages bheje gaye hain.,1,police_digital_arrest,police_impersonator,168,medium,False,hinglish
Dhyan se suniye Aapke naam par registered SIM ka misuse report hua hai.,1,police_digital_arrest,police_impersonator,122,medium,False,hinglish
